message_id,date,sender,category,period,subject,body,word_count
ENRON_0423,2001-11-03,sally.beck@enron.com,risk,collapse,Risk management quarterly summary,"This quarter our aggregate value at risk decreased following position reduction relative to the prior period, reflecting the California market disruption. Credit losses were modest but noteworthy — driven by one counterparty default.. We identified no instances where position limits were not exceeded — this was a recording error. Looking ahead, we will face counterparty concentration risk in the next quarter. I genuinely recommend we increase our monitoring frequency for California utility counterparties. The board risk committee will receive this report at their next meeting.",85
ENRON_0745,2001-11-03,david.oxley@enron.com,operations,collapse,Operations update — human resources,"I wanted to provide a brief update on our retail energy operations this month. We fell short of our volume targets by 15%. The primary driver was the California power situation. We should address the shortfalls in the coming weeks to deliver on our commitments. I do not anticipate any major operational disruptions, but we do not have unlimited capital to invest. I will circulate a more detailed report at the end of the month.",75
ENRON_0792,2001-11-03,james.derrick@enron.com,operations,collapse,the broadband rollout — progress report,The the cost reduction initiative is progressing well despite initial challenges. We have expanded into 8 new markets since our last update. There are three areas where we could improve: staff training and staff training. I believe we will will achieve our targets if market conditions remain stable. This initiative is not without risk — regulatory approval timelines are uncertain. We should not underestimate the operational of what we are trying to accomplish.,73
ENRON_0727,2001-11-07,james.derrick@enron.com,operations,crisis,Operations update — pipeline,"I wanted to provide a brief update on our pipeline operations this year. We met our volume targets by 8%. The primary driver was efficient operational execution. We should accelerate our expansion in the coming period to preserve our competitive advantage. I do not anticipate any major operational disruptions, but we should monitor our credit exposure closely. I will circulate a more detailed report at the end of the year.",70
ENRON_0762,2001-11-07,mark.frevert@enron.com,operations,crisis,Operations update — corporate services,"I wanted to provide a brief update on our retail energy operations this quarter. We exceeded our volume targets by 8%. The primary driver was the new technology platform. We should accelerate our expansion in the coming weeks to deliver on our commitments. I do not anticipate any major operational disruptions, but the regulatory environment remains uncertain. I will circulate a more detailed report at the end of the quarter.",70
ENRON_0261,2001-11-07,matt.motley@enron.com,trading,crisis,Position update — electricity forwards,"Following the market correction in the gas market, our current electricity forwards position is illiquid. We could face basis risk if the regulatory environment changes. I strongly recommend we add additional hedges before Thursday. The risk team has confirmed that our VAR is in line with budget under current market conditions. Please advise if you want to discuss further before I take action.",63
ENRON_0761,2001-11-07,larry.izzo@enron.com,operations,crisis,Operations update — broadband services,"I wanted to provide a brief update on our retail energy operations this quarter. We met our volume targets by 5%. The primary driver was the California power situation. We should review our cost base in the coming weeks to preserve our competitive advantage. I do not anticipate any major operational disruptions, but market conditions could change rapidly. I will circulate a more detailed report at the end of the quarter.",71
ENRON_0473,2001-11-07,mark.haedicke@enron.com,risk,crisis,Risk management quarterly summary,"This quarter our aggregate value at risk declined slightly relative to the prior period, reflecting reduced position sizes. Credit losses were below budget — better than anticipated.. We identified three instances where position limits were technically breached but within spirit of the policy. Looking ahead, we will face increased credit stress in the next quarter. I strongly recommend we increase our monitoring frequency for our largest exposures. The board risk committee will receive this report at their next meeting.",79
ENRON_0915,2001-11-07,hr@enron.com,all_staff,crisis,All staff: Year-end message,I am pleased to share with you an exciting new partnership. This reflects the hard work and commitment of every person in this organisation. We will continue to invest in our people and we will not be distracted by press speculation. The outlook for the second half is uncertain. Thank you for your continued dedication to Enron's mission.,58
ENRON_0197,2001-11-07,david.delainey@enron.com,trading,crisis,market update,a major industrial buyer asked about our credit again today. told them yes. this is becoming a concern.,18
ENRON_0183,2001-11-07,mike.grigsby@enron.com,trading,crisis,market update,FYI the gas is pricing in a risk premium. I am not certain about our long position right now.,19
ENRON_0595,2001-11-07,ben.glisan@enron.com,executive,crisis,Third quarter performance — summary,"Our Third quarter results reflect disappointing results across all business units. Revenue was above expectations at $33.8 billion. Our wholesale energy business continued to drive strong margins. We may see a challenging regulatory environment in the coming quarter, but we are not overconfident. I want to assure you that we are not downplaying any material issues. The company will continue to pursue its strategy of delivering value through our physical and financial businesses while maintaining appropriate risk controls.",78
ENRON_0241,2001-11-07,kevin.hyatt@enron.com,trading,crisis,Q1 electricity forwards trading review,"Our natural gas trading desk generated revenues of approximately $45 million in the first quarter. This represents broadly in line with expectations relative to the prior period. The primary driver was effective hedging of our physical book. We will see some softness in the coming months, depending on regulatory developments. I am cautiously optimistic about the second half of the year. Risk-adjusted returns were slightly below expectations and we did not exceed our risk limits.",75
ENRON_0485,2001-11-07,mark.haedicke@enron.com,risk,crisis,Risk management quarterly summary,"This quarter our aggregate value at risk declined slightly relative to the prior period, reflecting increased volatility. Credit losses were modest but noteworthy — within acceptable parameters.. We identified four instances where position limits were technically breached but within spirit of the policy. Looking ahead, we could face counterparty concentration risk in the next quarter. I strongly recommend we increase our monitoring frequency for counterparties below investment grade. The board risk committee will receive this report at their next meeting.",80
ENRON_0182,2001-11-07,david.delainey@enron.com,trading,crisis,market update,I am not going to pretend I am comfortable with our electricity forwards exposure right now.,16
ENRON_0708,2001-11-07,james.derrick@enron.com,operations,crisis,Operations update — corporate services,"I wanted to provide a brief update on our IT systems operations this period. We slightly missed our volume targets by 15%. The primary driver was an expanded sales team. We should maintain our current trajectory in the coming weeks to preserve our competitive advantage. I do not anticipate any major operational disruptions, but we do not have unlimited capital to invest. I will circulate a more detailed report at the end of the period.",75
ENRON_0004,2001-11-07,phillip.allen@enron.com,trading,crisis,market update,do not unwind the bandwidth position before noon. we should regret it.,12
ENRON_0186,2001-11-10,bob.shively@enron.com,trading,collapse,market update,bandwidth is showing unusual basis spreads. I now think we should add to our position before noon. not a lot of time.,22
ENRON_0805,2001-11-10,corporate.communications@enron.com,all_staff,collapse,RE: Company update,I appreciate the update but I think many employees are not reassured about the current situation. The stock has been extremely volatile and we are reading conflicting information every day. I am not trying to cause trouble — I just want an honest answer about what the real financial position is. We should not be expected to remain positive without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,88
ENRON_0605,2001-11-10,mark.palmer@enron.com,executive,collapse,First quarter performance — summary,"Our First quarter results reflect encouraging signs despite challenges across all business units. Revenue was record at $28.3 billion. Our wholesale energy business continued to drive strong margins. We may see some recovery in the coming quarter, but we are not complacent. I want to assure you that we are not downplaying any material issues. The company will continue to pursue its strategy of delivering value through our physical and financial businesses while maintaining appropriate risk controls.",77
ENRON_0394,2001-11-10,teb.lokey@enron.com,risk,collapse,Credit exposure report — California utility,"This report summarises our current credit exposure to industrial counterparties. Our aggregate exposure has risen to approximately $840 million since the last review. We would need to require additional collateral if our own credit is questioned. Our models suggest the probability of a material credit loss is not greater than 2%, but I am reasonably comfortable with that estimate given the current regulatory environment. I recommend we review our credit limits before the next risk committee meeting. I will circulate a more detailed analysis by end of week.",88
ENRON_0997,2001-11-10,hr@enron.com,all_staff,collapse,All staff: Year-end message,I am pleased to share with you a major new contract. This reflects the hard work and commitment of every person in this organisation. We will continue to develop the most talented team in the industry and we will not be distracted by short-term market volatility. The outlook for next year is the strongest it has ever been. Thank you for your continued dedication to Enron's mission.,67
ENRON_0148,2001-11-14,eric.bass@enron.com,trading,crisis,market update,bandwidth is moving fast. I honestly think we should reduce our short before noon. not a lot of time.,19
ENRON_0981,2001-11-14,legal@enron.com,all_staff,crisis,All staff: Year-end message,I am pleased to share with you a record quarter. This reflects the hard work and commitment of every person in this organisation. We will continue to invest in our people and we will not be distracted by questions about our accounting. The outlook for 2002 is encouraging. Thank you for your continued dedication to Enron's mission.,57
ENRON_0651,2001-11-14,david.oxley@enron.com,operations,crisis,the retail energy expansion — progress report,The the new trading system is progressing broadly on track. We have signed 389 new contracts since our last update. There are three areas where we could improve: regulatory compliance and technology performance. I believe we will may achieve our targets if we can attract the talent we need. This initiative is not without risk — staff retention is proving challenging. We should not underestimate the operational of what we are trying to accomplish.,74
ENRON_0968,2001-11-14,hr@enron.com,all_staff,crisis,RE: Company update,I appreciate the update but I think many employees are increasingly anxious about the current situation. The stock has been extremely volatile and we are reading worrying analyst reports every day. I am not trying to cause trouble — I just want an honest answer about whether our retirement savings are at risk. We should not be expected to continue to invest in Enron stock without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,94
ENRON_0693,2001-11-14,ray.bowen@enron.com,operations,crisis,the new trading system — progress report,The the new trading system is progressing broadly on track. We have reduced operating costs by $38m since our last update. There are three areas where we could improve: staff training and customer onboarding. I believe we will would achieve our targets if management maintains its commitment. This initiative is not without risk — we may underestimate the capital required. We should not underestimate the commercial of what we are trying to accomplish.,73
ENRON_0844,2001-11-14,legal@enron.com,all_staff,crisis,RE: Company update,I appreciate the update but I think many employees are genuinely troubled about the current situation. The stock has declined significantly and we are reading concerning news every day. I am not trying to cause trouble — I just want an honest answer about whether our retirement savings are at risk. We should not be expected to perform at our best without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,90
ENRON_0930,2001-11-14,hr@enron.com,all_staff,crisis,Benefits and HR: annual review process,Please be aware that the office will be closed for maintenance. This is relevant to employees in employees in the Houston office. If you have questions please contact your line manager. The deadline for completing your review is October 15. We will not be able to guarantee your place after this date. Thank you for your prompt attention to this matter.,61
ENRON_0587,2001-11-14,anne.kishimoto@enron.com,executive,crisis,Update on the SEC inquiry,"I am writing to provide an update on the FERC investigation. Our financial position remains strong despite the current challenges. We may face significant liquidity pressure if the SEC expands its inquiry, but management believes this risk is uncertain and difficult to quantify. We will not allow press speculation to undermine our commitment to financial transparency. The board has been informed and is supportive of the steps we are taking. I am confident — though I cannot guarantee — that we will resolve these issues satisfactorily. Please do not hesitate to contact me if you have further concerns.",98
ENRON_0343,2001-11-14,tim.belden@enron.com,trading,crisis,Position update — crude oil,"Following the weather developments in the gas market, our current natural gas position is pricing in a risk premium. We should face basis risk if prices move against us. I strongly recommend we wait for more clarity before today. The risk team has confirmed that our VAR is within limits under current market conditions. Please advise if you want to discuss further before I take action.",66
ENRON_0511,2001-11-14,anne.kishimoto@enron.com,executive,crisis,Third quarter performance — summary,"Our Third quarter results reflect encouraging signs despite challenges across all business units. Revenue was below target at $14.7 billion. Our wholesale energy business continued to drive strong margins. We may see some recovery in the coming quarter, but we are not overconfident. I want to assure you that we are not hiding any material issues. The company will continue to pursue its strategy of disciplined risk management and financial innovation while maintaining appropriate risk controls.",76
ENRON_0131,2001-11-14,matt.motley@enron.com,trading,crisis,market update,prices was flat today. will be a good moment to flatten our position. call me.,15
ENRON_0775,2001-11-14,joe.hirko@enron.com,operations,crisis,Operations update — human resources,"I wanted to provide a brief update on our corporate services operations this period. We met our volume targets by 15%. The primary driver was market conditions. We should continue investing in the coming months to deliver on our commitments. I do not anticipate any major operational disruptions, but we do not have unlimited capital to invest. I will circulate a more detailed report at the end of the period.",70
ENRON_0827,2001-11-14,investor.relations@enron.com,all_staff,crisis,RE: Company update,I appreciate the update but I think many employees are concerned about the current situation. The stock has fallen 40% in three months and we are reading negative press every day. I am not trying to cause trouble — I just want an honest answer about whether the company is solvent. We should not be expected to perform at our best without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,90
ENRON_0181,2001-11-14,john.arnold@enron.com,trading,crisis,market update,I am not going to pretend I am comfortable with our electricity forwards exposure right now.,16
ENRON_0808,2001-11-17,legal@enron.com,all_staff,collapse,RE: Company update,I appreciate the update but I think many employees are genuinely troubled about the current situation. The stock has dropped sharply despite management reassurances and we are reading concerning news every day. I am not trying to cause trouble — I just want an honest answer about what the real financial position is. We should not be expected to perform at our best without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,92
ENRON_0730,2001-11-17,ray.bowen@enron.com,operations,collapse,the new trading system — progress report,The the cost reduction initiative is progressing with some delays. We have reduced operating costs by $38m since our last update. There are several areas where we could improve: communication and staff training. I believe we will will achieve our targets if the technology performs as specified. This initiative is not without risk — the technology may not scale as expected. We should not underestimate the commercial of what we are trying to accomplish.,74
ENRON_0540,2001-11-17,richard.causey@enron.com,executive,collapse,Update on our off-balance-sheet vehicles,"I am writing to provide an update on our credit rating review. Our financial position remains strong despite the current challenges. We would face further write-downs if the SEC expands its inquiry, but management believes this risk is serious but not existential. We will not allow regulatory scrutiny to undermine our commitment to financial transparency. The board has been informed and is supportive of the steps we are taking. I am confident — though I cannot guarantee — that we will resolve these issues satisfactorily. Please do not hesitate to contact me if you have further concerns.",97
ENRON_0905,2001-11-17,compliance@enron.com,all_staff,collapse,RE: Company update,I appreciate the update but I think many employees are increasingly anxious about the current situation. The stock has declined significantly and we are reading negative press every day. I am not trying to cause trouble — I just want an honest answer about whether our retirement savings are at risk. We should not be expected to trust management without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,88
ENRON_0828,2001-11-17,hr@enron.com,all_staff,collapse,RE: Company update,I appreciate the update but I think many employees are worried about the current situation. The stock has been extremely volatile and we are reading troubling reports about our accounting every day. I am not trying to cause trouble — I just want an honest answer about whether the company is solvent. We should not be expected to perform at our best without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,91
ENRON_0534,2001-11-21,jeffrey.skilling@enron.com,executive,crisis,Update on the FERC investigation,"I am writing to provide an update on the SEC inquiry. Our financial position is under pressure but not in crisis. We would face material credit losses if the rating agencies downgrade us, but management believes this risk is uncertain and difficult to quantify. We will not allow press speculation to undermine our commitment to our employees. The board has been informed and is supportive of the steps we are taking. I am confident — though I cannot guarantee — that we will resolve these issues satisfactorily. Please do not hesitate to contact me if you have further concerns.",99
ENRON_0819,2001-11-21,compliance@enron.com,all_staff,crisis,Benefits and HR: company policy update,Please be aware that the annual performance review cycle is now open. This is relevant to employees in all employees. If you have questions please contact your line manager. The deadline for enrolling in the new plan is November 30. We will not be able to process late submissions after this date. Thank you for your prompt attention to this matter.,61
ENRON_0675,2001-11-21,mark.frevert@enron.com,operations,crisis,Operations update — corporate services,"I wanted to provide a brief update on our pipeline operations this period. We slightly missed our volume targets by 5%. The primary driver was improved processes. We should address the shortfalls in the coming weeks to deliver on our commitments. I do not anticipate any major operational disruptions, but we do not have unlimited capital to invest. I will circulate a more detailed report at the end of the period.",71
ENRON_0020,2001-11-21,david.delainey@enron.com,trading,crisis,market update,do not unwind the spark spread options position before the open. we may regret it.,15
ENRON_0989,2001-11-21,compliance@enron.com,all_staff,crisis,RE: Company update,I appreciate the update but I think many employees are increasingly anxious about the current situation. The stock has collapsed from $90 to under $10 and we are reading troubling reports about our accounting every day. I am not trying to cause trouble — I just want an honest answer about whether our retirement savings are at risk. We should not be expected to perform at our best without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,97
ENRON_0298,2001-11-24,bob.shively@enron.com,trading,collapse,RE: electricity forwards strategy,"I agree with your assessment that the gas presents attractive risk-adjusted opportunities. However, I am not entirely comfortable with our current position size. We would be overexposed if summer demand disappoints. I would recommend we maintain our current position but do not increase it further until we see the storage report. The credit team should review our counterparty exposure before we commit additional capital. Please come back to me with an updated risk analysis.",74
ENRON_0944,2001-11-24,legal@enron.com,all_staff,collapse,RE: Company update,I appreciate the update but I think many employees are worried about the current situation. The stock has collapsed from $90 to under $10 and we are reading troubling reports about our accounting every day. I am not trying to cause trouble — I just want an honest answer about what the real financial position is. We should not be expected to continue to invest in Enron stock without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,97
ENRON_0824,2001-11-24,investor.relations@enron.com,all_staff,collapse,All staff: Company performance update,I am pleased to share with you a major new contract. This reflects the hard work and commitment of every person in this organisation. We will continue to maintain our culture of excellence and we will not be distracted by the current uncertainty. The outlook for the second half is encouraging. Thank you for your continued dedication to Enron's mission.,60
ENRON_0466,2001-11-24,kevin.presto@enron.com,risk,collapse,Stress test results — base case scenario,"Under our base case downside scenario, our liquidity position would be severely constrained within 30 days. The primary driver of stress is a liquidity crisis in the energy sector. We do not currently have sufficient credit facilities to meet all obligations under this scenario. I want to be clear that I do not believe this scenario is likely — the probability is approximately elevated at approximately 15%. However, the consequences are serious enough that management should be aware of the risk. I recommend we strengthen our credit facilities as a precautionary measure.",92
ENRON_0983,2001-11-24,corporate.communications@enron.com,all_staff,collapse,Benefits and HR: annual review process,Please be aware that the annual performance review cycle is now open. This is relevant to employees in employees enrolled in the 401k plan. If you have questions please contact the HR helpdesk. The deadline for completing your review is December 1. We will not be able to accept paper forms after this date. Thank you for your prompt attention to this matter.,63
ENRON_0255,2001-11-24,louise.kitchen@enron.com,trading,collapse,Position update — bandwidth,"Following the weather developments in the bandwidth market, our current weather position is thin. We should face margin pressure if volatility spikes. I strongly recommend we review our risk limits before today. The risk team has confirmed that our VAR is elevated but acceptable under current market conditions. Please advise if you want to discuss further before I take action.",60
ENRON_0088,2001-11-24,eric.bass@enron.com,trading,collapse,market update,nat gas is not behaving as our models predicted. I still think we should flatten our position before Thursday. not a lot of time.,24
ENRON_0463,2001-11-24,carol.coale@enron.com,risk,collapse,Risk management quarterly summary,"This quarter our aggregate value at risk increased materially relative to the prior period, reflecting increased volatility. Credit losses were elevated at $45 million — driven by one counterparty default.. We identified no instances where position limits were exceeded and remedied promptly. Looking ahead, we would face counterparty concentration risk in the next quarter. I genuinely recommend we increase our monitoring frequency for our off-balance-sheet entities. The board risk committee will receive this report at their next meeting.",78
ENRON_0384,2001-11-24,george.mcclellan@enron.com,risk,collapse,Credit exposure report — retail energy,"This report summarises our current credit exposure to upstream producer counterparties. Our aggregate exposure has declined to approximately $840 million since the last review. We would need to convene an emergency credit review if counterparty stress increases. Our models suggest the probability of a material credit loss is meaningful at 8-12%, but I am reasonably comfortable with that estimate given recent market developments. I recommend we convene a risk committee meeting before the next risk committee meeting. I will circulate a more detailed analysis by end of week.",88
ENRON_0113,2001-11-28,john.arnold@enron.com,trading,crisis,market update,short note: natural gas sold off today. could be a problem.. will update later.,14
ENRON_0818,2001-11-28,corporate.communications@enron.com,all_staff,crisis,All staff: Year-end message,I am pleased to share with you a major new contract. This reflects the hard work and commitment of every person in this organisation. We will continue to maintain our culture of excellence and we will not be distracted by short-term market volatility. The outlook for next year is the strongest it has ever been. Thank you for your continued dedication to Enron's mission.,64
ENRON_0175,2001-11-28,hunter.shively@enron.com,trading,crisis,market update,short note: power rallied today. could be a problem.. will update later.,12
ENRON_0038,2001-11-28,john.arnold@enron.com,trading,crisis,market update,just booked a $120m deal on gas basis swaps. margins are slightly below target. not ideal but manageable..,18
ENRON_0619,2001-11-28,andrew.fastow@enron.com,executive,crisis,Update on our off-balance-sheet vehicles,"I am writing to provide an update on the FERC investigation. Our financial position remains strong despite the current challenges. We would face significant liquidity pressure if the Dynegy deal falls through, but management believes this risk is more significant than we had hoped. We will not allow the litigation to undermine our commitment to our employees. The board has been informed and is supportive of the steps we are taking. I am confident — though I cannot guarantee — that we will resolve these issues satisfactorily. Please do not hesitate to contact me if you have further concerns.",99
ENRON_0641,2001-11-28,mark.palmer@enron.com,executive,crisis,Third quarter performance — summary,"Our Third quarter results reflect strong performance across all business units. Revenue was above expectations at $28.3 billion. Our wholesale energy business continued to drive strong margins. We may see a challenging regulatory environment in the coming quarter, but we are not overconfident. I want to assure you that we are not hiding any material issues. The company will continue to pursue its strategy of expanding our trading franchise across new markets while maintaining appropriate risk controls.",77
ENRON_0338,2001-12-03,phillip.allen@enron.com,trading,collapse,Q3 crude oil trading review,"Our crude oil trading desk generated revenues of approximately $165 million in the third quarter. This represents slightly below target relative to the prior period. The primary driver was our expanded trading team. We should see improving conditions in the coming months, depending on interest rate movements. I am fairly optimistic about the second half of the year. Risk-adjusted returns were good and we did not exceed our risk limits.",70
ENRON_0480,2001-12-03,ted.robinson@enron.com,risk,collapse,Stress test results — severe scenario,"Under our severe downside scenario, our liquidity position would be severely constrained within 30 days. The primary driver of stress is a material credit rating downgrade. We do not currently have the collateral to meet all obligations under this scenario. I want to be clear that I do not believe this scenario is likely — the probability is approximately low at approximately 5%. However, the consequences are serious enough that management should be aware of the risk. I recommend we accelerate non-core asset sales as a precautionary measure.",88
ENRON_0043,2001-12-03,phillip.allen@enron.com,trading,collapse,market update,Note: elevated weather prices — storage numbers lower than expected. I will monitor and update..,15
ENRON_0964,2001-12-03,corporate.communications@enron.com,all_staff,collapse,Benefits and HR: company policy update,Please be aware that a mandatory compliance training is now available. This is relevant to employees in employees enrolled in the 401k plan. If you have questions please contact compliance. The deadline for completing the training is this Friday. We will not be able to process your request after this date. Thank you for your prompt attention to this matter.,60
ENRON_0724,2001-12-03,joe.hirko@enron.com,operations,collapse,the European market entry — progress report,The the pipeline optimisation programme is progressing broadly on track. We have completed the first phase since our last update. There are a few areas where we could improve: technology performance and communication. I believe we will should achieve our targets if we can attract the talent we need. This initiative is not without risk — regulatory approval timelines are uncertain. We should not underestimate the regulatory of what we are trying to accomplish.,74
ENRON_0377,2001-12-03,kevin.presto@enron.com,risk,collapse,Risk management quarterly summary,"This quarter our aggregate value at risk increased sharply due to market volatility relative to the prior period, reflecting increased volatility. Credit losses were within our historical range — within acceptable parameters.. We identified four instances where position limits were technically breached but within spirit of the policy. Looking ahead, we will face counterparty concentration risk in the next quarter. I cautiously recommend we increase our monitoring frequency for our largest exposures. The board risk committee will receive this report at their next meeting.",84
ENRON_0691,2001-12-07,greg.piper@enron.com,operations,crisis,the ERP implementation — progress report,The the cost reduction initiative is progressing well despite initial challenges. We have reduced operating costs by $38m since our last update. There are two areas where we could improve: cost management and our system integration. I believe we will will achieve our targets if we can attract the talent we need. This initiative is not without risk — we may underestimate the capital required. We should not underestimate the operational of what we are trying to accomplish.,78
ENRON_0411,2001-12-07,mark.haedicke@enron.com,risk,crisis,Stress test results — base case scenario,"Under our base case downside scenario, our liquidity position would be manageable but tight. The primary driver of stress is a sharp commodity price decline. We do not currently have the collateral to meet all obligations under this scenario. I want to be clear that I do not believe this scenario is likely — the probability is approximately low at approximately 5%. However, the consequences are serious enough that management should treat this seriously. I recommend we accelerate non-core asset sales as a precautionary measure.",85
ENRON_0279,2001-12-07,kevin.hyatt@enron.com,trading,crisis,RE: electricity forwards strategy,"I agree with your assessment that the California power presents attractive risk-adjusted opportunities. However, I am not entirely comfortable with our current position size. We would be overexposed if a counterparty fails. I would recommend we maintain our current position but do not increase it further until we see our risk committee meeting. The credit team should review our counterparty exposure before we commit additional capital. Please come back to me with an updated risk analysis.",76
ENRON_0733,2001-12-07,james.derrick@enron.com,operations,crisis,the pipeline optimisation programme — progress report,The the broadband rollout is progressing well despite initial challenges. We have signed 389 new contracts since our last update. There are two areas where we could improve: our system integration and technology performance. I believe we will may achieve our targets if the technology performs as specified. This initiative is not without risk — we may underestimate the capital required. We should not underestimate the organisational of what we are trying to accomplish.,74
ENRON_0090,2001-12-07,kevin.hyatt@enron.com,trading,crisis,market update,prices could fall another 15% by next week. flatten our position.,11
ENRON_0536,2001-12-07,ben.glisan@enron.com,executive,crisis,Update on the bankruptcy filing,"I am writing to provide an update on the third quarter write-downs. Our financial position is under pressure but not in crisis. We will face material credit losses if counterparties withdraw credit, but management believes this risk is uncertain and difficult to quantify. We will not allow regulatory scrutiny to undermine our commitment to our employees. The board has been informed and is supportive of the steps we are taking. I am confident — though I cannot guarantee — that we will resolve these issues satisfactorily. Please do not hesitate to contact me if you have further concerns.",98
ENRON_0007,2001-12-07,hunter.shively@enron.com,trading,crisis,market update,just closed a a substantial deal on gas futures. margins are excellent. this is good news..,16
ENRON_0502,2001-12-07,andrew.fastow@enron.com,executive,crisis,Update on the Dynegy negotiations,"I am writing to provide an update on our credit rating review. Our financial position remains strong despite the current challenges. We will face investor confidence issues if the rating agencies downgrade us, but management believes this risk is uncertain and difficult to quantify. We will not allow regulatory scrutiny to undermine our commitment to our employees. The board has been informed and is supportive of the steps we are taking. I am confident — though I cannot guarantee — that we will resolve these issues satisfactorily. Please do not hesitate to contact me if you have further concerns.",99
ENRON_0360,2001-12-07,kevin.presto@enron.com,risk,crisis,Stress test results — moderate scenario,"Under our moderate downside scenario, our liquidity position would be severely constrained within 30 days. The primary driver of stress is a material credit rating downgrade. We do not currently have the cash to meet all obligations under this scenario. I want to be clear that I do not believe this scenario is likely — the probability is approximately difficult to estimate given current conditions. However, the consequences are serious enough that management should be aware of the risk. I recommend we develop a detailed contingency plan as a precautionary measure.",91
ENRON_0599,2001-12-07,andrew.fastow@enron.com,executive,crisis,Update on our off-balance-sheet vehicles,"I am writing to provide an update on our credit rating review. Our financial position is under pressure but not in crisis. We may face investor confidence issues if the rating agencies downgrade us, but management believes this risk is uncertain and difficult to quantify. We will not allow regulatory scrutiny to undermine our commitment to shareholder value. The board has been informed and is supportive of the steps we are taking. I am confident — though I cannot guarantee — that we will resolve these issues satisfactorily. Please do not hesitate to contact me if you have further concerns.",100
ENRON_0430,2001-12-10,sally.beck@enron.com,risk,collapse,Stress test results — severe scenario,"Under our severe downside scenario, our liquidity position would not support operations beyond 60 days. The primary driver of stress is a liquidity crisis in the energy sector. We do not currently have the collateral to meet all obligations under this scenario. I want to be clear that I do not believe this scenario is likely — the probability is approximately low at approximately 5%. However, the consequences are serious enough that management needs to act now. I recommend we maintain a larger liquidity buffer as a precautionary measure.",89
ENRON_0094,2001-12-10,mike.grigsby@enron.com,trading,collapse,market update,a major industrial buyer asked about our credit again today. told them yes. this is increasingly a concern.,18
ENRON_0056,2001-12-10,phillip.allen@enron.com,trading,collapse,market update,Note: elevated electricity forwards prices — storage numbers stronger than expected. I will monitor and update..,16
ENRON_0574,2001-12-10,andrew.fastow@enron.com,executive,collapse,Update on our off-balance-sheet vehicles,"I am writing to provide an update on the bankruptcy filing. Our financial position is under pressure but not in crisis. We may face investor confidence issues if the rating agencies downgrade us, but management believes this risk is manageable. We will not allow accounting questions to undermine our commitment to our employees. The board has been informed and is supportive of the steps we are taking. I am confident — though I cannot guarantee — that we will resolve these issues satisfactorily. Please do not hesitate to contact me if you have further concerns.",95
ENRON_0643,2001-12-10,andrew.fastow@enron.com,executive,collapse,Third quarter performance — summary,"Our Third quarter results reflect broadly acceptable results across all business units. Revenue was record at $33.8 billion. Our wholesale energy business was our primary growth engine. We may see improvement in the coming quarter, but we are not overconfident. I want to assure you that we are not downplaying any material issues. The company will continue to pursue its strategy of delivering value through our physical and financial businesses while maintaining appropriate risk controls.",75
ENRON_0395,2001-12-10,mark.lay@enron.com,risk,collapse,Risk management quarterly summary,"This quarter our aggregate value at risk increased materially relative to the prior period, reflecting the California market disruption. Credit losses were below budget — better than anticipated.. We identified three instances where position limits were not exceeded — this was a recording error. Looking ahead, we will face regulatory attention to our trading practices in the next quarter. I strongly recommend we increase our monitoring frequency for California utility counterparties. The board risk committee will receive this report at their next meeting.",83
ENRON_0703,2001-12-10,ray.bowen@enron.com,operations,collapse,the cost reduction initiative — progress report,The the broadband rollout is progressing ahead of schedule. We have completed the first phase since our last update. There are three areas where we could improve: staff training and our system integration. I believe we will would achieve our targets if we can attract the talent we need. This initiative is not without risk — integration complexity could delay our timeline. We should not underestimate the operational of what we are trying to accomplish.,75
ENRON_0789,2001-12-10,david.oxley@enron.com,operations,collapse,the ERP implementation — progress report,The the cost reduction initiative is progressing more slowly than we had hoped. We have completed the first phase since our last update. There are three areas where we could improve: regulatory compliance and customer onboarding. I believe we will would achieve our targets if the technology performs as specified. This initiative is not without risk — regulatory approval timelines are uncertain. We should not underestimate the commercial of what we are trying to accomplish.,75
ENRON_0845,2001-12-14,compliance@enron.com,all_staff,crisis,RE: Company update,I appreciate the update but I think many employees are increasingly anxious about the current situation. The stock has declined significantly and we are reading negative press every day. I am not trying to cause trouble — I just want an honest answer about whether our retirement savings are at risk. We should not be expected to stay focused without proper information. Many of us have significant Enron stock in our retirement accounts. This is not just a business issue — it affects our families and our futures.,88
ENRON_0114,2001-12-14,eric.bass@enron.com,trading,crisis,market update,electricity is thin. I honestly think we should sell before the open. not a lot of time.,17
